Content,Date,Title
北朝鮮が「人工衛星」を３１日から来月１１日の間に打ち上げると予告した。過去にも「人工衛星」と称して、事実上の長距離弾道ミサイルの発射実験を繰り返してきており、今回もこの技術を使うとみられる。国連安全保障理事会の決議に違反する国際社会への挑発行為であり、中止を強く求める。北朝鮮は以前の「衛星」打ち上げでは「宇宙の平和利用」などと主張していた。だが、そもそもロケットを打ち上げる技術は、基本的に弾道ミサイルと変わらない。安保理決議が北朝鮮に「弾道ミサイル技術を使ったいかなる発射」も禁じているのは、国際社会の懸念に背を向けて核・ミサイル開発に突き進んできたからにほかならない。さらに懸念されるのが、北朝鮮が２０２１年１月に「軍事偵察衛星」の開発計画を明らかにし、以来、その進展を折に触れて喧伝（けんでん）してきたことだ。今回予告された「衛星」の用途は明らかにされていないが、同国メディアは今月、「金正恩（キムジョンウン）総書記が搭載準備が完了した軍事偵察衛星１号機を見て回り、今後の行動計画を承認した」と報じている。その打ち上げとみるのが自然だろう。最近北朝鮮は、迎撃が難しい変則軌道や極超音速のミサイルなど、軍事力の多様化を進めている。「衛星」が現時点でどの程度の性能を持つのかは不明だが、こうした発射実験を通じて能力を高めていく可能性は否定できない。その北朝鮮は、兵器開発を続ける理由について、米韓の合同軍事演習などを挙げ、「相応の軍事的抑止力をはぐくむのは当然」と正当化。日米韓の協力強化にも反発している。日米韓が連携を強めているのは、まさに北朝鮮が核・ミサイル開発を加速させている事態を受けてのことだと認識すべきだ。今回の打ち上げの落下海域は黄海、東シナ海、フィリピン北部ルソン島の東方とされる。事前通告されたとはいえ、通告地域外への落下など不測の事態が起きないとも限らない。日米韓はフィリピンなど周辺国も巻き込んで北朝鮮に強く自制を働きかけるべきだ。破壊措置命令を出している日本政府には迅速で透明な情報提供を求めたい。北朝鮮の動きを抑えるには、一定の圧力や抑止力の強化は必要だ。だが、それだけでは問題が解決しないことも、歴史的な経緯から明らかだ。過剰な対応は、北朝鮮の暴発リスクを高めることにもなりかねない。北朝鮮と関係が深い中国をいかに巻き込むかも含め、北朝鮮を対話の道に引き寄せるために何ができるのか、改めて知恵を絞るべきときだ。,2023-05-29T20:00:00.000Z,北朝鮮「衛星」　挑発の中止　強く求める
決着済みの過去の話だと、うやむやにすべきではない。深刻な人権侵害を防ぎ、女性の積極的な政治参加への障害を取り除いていくためにも、調査の徹底と検証が不可欠だ。地域政党「大阪維新の会」で、大阪府議団の代表を務めていた笹川理（おさむ）府議＝離党の意向表明＝が、党所属の大阪市議の女性にハラスメントを重ねていた。性的な関係を迫ったり、先輩としての立場を誇示して威圧したりするメッセージをラインで送るなど、セクハラやパワハラ、ストーカー行為にあたる８年前の言動が文春オンラインの報道で明らかになった。女性は市議に初当選した直後だった。当時の松井一郎幹事長に笹川氏のつきまとい行為を訴え、松井氏が笹川氏を指導した結果、収まったという。女性市議は今回の報道内容を認めたうえで「一連のことは区切りがついている」としている。しかし、住民の代表としてハラスメント防止の先頭に立つべき議員の不祥事であり、維新の政党としての責任も問われる。大阪維新代表の吉村洋文知事は、調査を継続し所属議員からハラスメントの有無を聞き取る方針を示した。結果を公表し、８年前の党の対応が十分だったか、検証しなければならない。ハラスメントを受けていたころ、女性市議は笹川氏と選挙区が重なっていた。一緒に行動することが多く、トラブルを表に出すと活動しにくくなり、党にも傷がつくという意識があったという。一方で、「議員の活動をしていく上でやりづらかった」「警察にぱっと言ってしまうなど、簡潔にしてしまうのが良かったのかなと、今となっては思う」とも語った。大阪の、いち政党の問題とみるべきではない。自治体の首長や議員は、国会と同様、女性が圧倒的に少ないままだ。内閣府の地方議員アンケートでは、女性ではハラスメントを受けた人が半数を超え、３人に１人が「性別による差別やハラスメント」を課題にあげた。有権者からの「票ハラ」だけではない。具体例を議員に募ったら、１３００件余の半数近くが「議員から」だった。自治体では、議員らによるハラスメントを防ぐための条例の制定が広がりつつある。都道府県では福岡と大阪にあり、ともに男女共同参画の観点から、議員や議員になろうとする人への「票ハラ」の根絶も掲げる。その出発点として、両条例は、ハラスメントが基本的人権を侵害する行為であることを議員らが自覚し、自らの言動を厳しく律することが責務だとしている。すべての政党、政治家が心すべきことだ。,2023-05-28T20:00:00.000Z,議員のセクハラ　維新の対応が問われる
スクールソーシャルワーカー（ＳＳＷ）は、子どものさまざまな課題を解決するため、学校や保護者、自治体の福祉部門などをつなぐ専門職だ。だが、人数が不足し学校での位置づけが不明確なため、十分に役割を果たせていない。そんな実態が、ＮＰＯ法人の調査でわかった。学校では教員が多忙で、いじめや不登校、虐待などを早めに見つけ、適切に対応するのが難しい場合がある。事態を悪化させる前に、専門知識をもとに対応方法を考え、学校を支援するのがＳＳＷだ。子どもや保護者と面談し、心のケアについてスクールカウンセラーと連携したり、医療や福祉などの機関との調整を担ったりもする。ＮＰＯ「スクール・ボイス・プロジェクト」の調査では、多くの教員が、ＳＳＷと連携すると精神的・時間的な負担軽減につながると答えた。だが大半のＳＳＷは多くの学校を掛け持ちしている。１校あたりの滞在時間が週１時間未満の都道府県・政令指定都市・中核市が３分の１を占め、週５時間以上は５％だ。「勤務日数が少なく、情報共有や協働がしにくい」と考える教員が９割を超えた。コロナ禍や物価高騰などで、家計や家庭環境が悪化した子どもは多い。不登校の子も増えている。複雑な問題になると、学校だけでの対応は難しい。ＳＳＷが関わることで問題を解決できる可能性が高まり、教員の長時間労働の改善も期待できる。国や自治体は、問題が多い学校に優先的に配置しつつ、増員に力を入れるべきだ。あわせて法的な位置づけを明確にして、学校外とやりとりする権限を十分に与える必要もある。ＳＳＷを務めるのは社会福祉士が多いが、その９割以上が、非正規雇用で年収は３００万円未満という待遇の改善も欠かせない。子ども分野に関心を持つ福祉系の大学生は多いのに、就職を避けられる現状は放置できない。中央教育審議会では、教員の働き方改革などについて議論が始まった。自民党の特命委員会が教員給与特措法の見直し案を示したため、処遇改善の行方にも注目が集まる。だが中教審では、多くの教員は処遇改善以上に、授業準備など本来業務に注力できる抜本的改革を求めている、といった意見が出た。ＮＰＯの試算では、全小中学校約３万校にＳＳＷを常駐させるには年１５００億円が必要だという。一方、現実には、今年度の関連予算は国と地方分を合わせて約７０億円だ。未来を担う子どもたちが安心して学ぶことができるように、どこに重点を置いて予算を使うべきなのか。国は現場の声に耳を傾けながら議論すべきだ。,2023-05-27T20:00:00.000Z,子どものケア　専門職増やし充実急げ
赤じゅうたんの敷かれた階段で、新閣僚の記念撮影をまねたり、寝そべってアイスを食べたり、記者会見用の演説台でポーズを決めたり――。およそ公的な空間にふさわしくない、公私混同の不行跡というほかない。岸田首相の長男で政務秘書官を務める翔太郎氏が昨年末、首相と暮らす公邸に親族を招き、「忘年会」に興じる様子を、週刊文春が写真とともに報じた。首相官邸に隣接し、首相や家族が住む公邸には、執務や国内外の賓客をもてなす機能もある。首相は一昨日の参院予算委員会で、私的な居住スペースでの会食に問題はなく、自分も顔を出して、あいさつをしたと説明した。ただ、報じられた行動は公的な空間では「不適切だった」と認め、自ら翔太郎氏を厳しく注意したと述べる一方、更迭は否定した。昨年末といえば、安倍元首相の「国葬」の強行や、次々と発覚する世界平和統一家庭連合（旧統一教会）と自民党との関係、４閣僚の相次ぐ更迭などで、岸田内閣の支持率が大きく落ち込んでいた時期である。国民の厳しい視線が注がれているというのに、緩みきった振る舞いは信じがたい。首相を支えるべき秘書官として、その資質を疑わざるを得ない。翔太郎氏は今年１月、首相の欧米歴訪に同行した際、公用車を使って、名所めぐりや買い物をしていたことが判明し、今回と同様、公私混同などと厳しく批判された。政府は、対外発信用に外観を撮影したり、首相のお土産を買ったりしただけで、「不適切な行動はなかった」というが、写真はその後、使われた形跡がない。朝日新聞の情報公開請求に対しては、行政文書に当たらないので保存していないとして、３月に「不開示」決定がなされた。これでは、とてもその言い分を信じるわけにはいかない。そもそも、政治経験の浅い翔太郎氏の起用は、自身、祖父の代からの「３世議員」である首相の「世襲」に向けた布石とみられていた。身びいきが招いたおごりであり、任命した首相の責任も改めて問われる。政治家の世襲に対する有権者の見方には厳しいものがある。先月の衆院山口２区の補欠選挙で当選した岸信夫前防衛相の長男が、想定以上に苦戦したのは、その表れだろう。今年に入り、内閣支持率は回復傾向にあり、先日の広島サミットでも、内外に成果をアピールできたとして、政権には高揚感が漂う。だが、足元を直視せず、謙虚さを失うようでは、国民の気持ちは瞬く間に離れかねない。首相はそのことを、肝に銘じなければならない。,2023-05-27T20:00:00.000Z,公邸「忘年会」　「世襲」が生む公私混同
裁判の記録は公共の財産。その認識に立って確実に保存し、将来の研究や検証に活用する道を残していかねばならない。歴史的に重要な裁判の記録が各地で廃棄されていた問題で、最高裁は今週、その実態と今後の保存のあり方について報告書をまとめた。１９９７年の神戸連続児童殺傷事件などの記録の廃棄が昨年発覚し、批判が高まったなか有識者委員会を設けており、その議論をふまえた。民事・少年事件の記録は各裁判所が保存し、一定期間後に廃棄している。重要事件については保存し続ける特別保存制度があるが機能していなかった。保存と逆向きのメッセージを出すなど最高裁の不適切な対応が原因だと報告書は総括している。最高裁は「後世に引き継ぐべき記録を多数失わせた」として謝罪した。ただ、２０１９年には重要な憲法判断をした裁判の記録の９割近くが廃棄されていたことが判明していた。対策が後手に回ったことは明らかだ。廃棄されていたのは、自衛隊の合憲性が問われた「長沼ナイキ訴訟」、生存権の解釈をめぐる「朝日訴訟」、オウム真理教への解散命令など。裁判の記録は、法律的な研究に限らず、社会のなりたちやあり方を調査、分析する重要な資料となりえたもので、失われた事実は重い。復元は難しいとはいえ、こうした裁判記録を持っている関係者に当たるなどして、裁判記録とは別の形で保存する方法も、報告書には示された。最高裁は実現に動くべきだ。裁判記録の保存は、公文書管理法とは別に裁判所がルールを決めているが、同法にいう「健全な民主主義の根幹を支える国民共有の知的資源」であることには変わりがない。その公的側面があまりに軽視されていた。今後、保存すべき記録の保存を確実に行う態勢づくりを進めていくという。報告書は、アーカイブズ（公文書など重要な記録の集積）の専門家らも入れた常設の第三者委員会を置いて運用することにも言及した。特別保存の基準も、広い視点で議論してほしい。判決の重要性を考えるのは当然だが、審理での主張や証言に価値がある裁判もある。国や自治体などが当事者の裁判に提出された証拠が高い公共性をもつこともある。膨大な量の記録の保存と廃棄には、責任をもって担える裁判所書記官の存在が欠かせない。専門性をもった人材を裁判所内で育てていく必要がある。これまではまれだったが、特別保存の記録を公文書館に移管することが今後、進むことになる。プライバシーに配慮しつつ、利用しやすくする開示のあり方も協議を進めてほしい。,2023-05-26T20:00:00.000Z,裁判記録廃棄　公の財産　引き継ぐ責任
まれに見る凄惨（せいさん）で理不尽な事件だ。なぜ起きたのか、背景を調べ、再発防止への取り組みを徹底しなければならない。長野県中野市で男が警察官を射殺した疑いで逮捕された。別の警察官１人と女性２人も死亡しており、４人とも男が殺害したと県警はみている。男は市議会議長の３１歳の長男で、凶器を持ち自宅に立てこもっていた。地域の安全な生活の確保を担う警察官が命を落としたことも痛ましい限りだ。通報を受けて駆けつけた直後、パトカーに銃口を向けられ発砲されたという。その残虐さに言葉を失う。県警によると、２人の警察官は「刃物の事案として対応を想定」し、防弾チョッキは着ていなかったという。男が銃を持っているという情報が早い段階で県警に入っていれば、装備を調えて出動できた可能性がある。真っ先に現場へ駆けつけ、容疑者逮捕や被害者保護、証拠収集にあたる地域警察官の初動は事件、事故解決のかぎを握る。一方で、発生直後の現場は危険と隣り合わせだ。出動当時の状況を検証し、今後の捜査の安全確保に生かさねばならない。今回の事件は、銃による犯罪の怖さを改めて示した。殺害された女性の一人は男の自宅近くで倒れていたが、警察は近寄れず、救出できない状態が１２時間以上も続いた。容疑者は猟銃所持の許可を得て、散弾銃やライフルなど４丁を持っていた。目的は狩猟や標的射撃だった。谷国家公安委員長は容疑者への許可について「問題があったとの報告は受けていない」と述べた。銃の所持には講習や試験などを受ける必要があり、許可後も定期的な使用報告が義務づけられる。更新時には精神疾患がないかについての医師の診断書なども求められる。こうした許可や更新時の手続きが適正に行われていたのか、点検すべきだ。日本は銃の規制が厳しく、それが治安の維持に寄与しているともいわれる。それでも銃犯罪は一定の頻度で起きている。昨年１月には埼玉県の住宅で住人の男が訪問診療の医師らを呼び出し、散弾銃で２人を死傷させた。長崎県のスポーツクラブでは０７年に男が散弾銃を乱射し、２人が死亡している。驚くのは、こうした事件が合法的に許可を受けた銃により起こされていることだ。所持の適格審査のあり方を見直すなど、銃犯罪をゼロに近づける努力を怠ってはならないだろう。長野県北部にある中野市は全国有数のキノコの産地で知られ、自然も豊かだ。大事件はいつどこで起こるかわからない。今回の事件を、身近な防犯対策を見直すきっかけにもしたい。,2023-05-26T20:00:00.000Z,長野４人死亡　銃犯罪　ゼロへの努力を
「異次元の少子化対策」の雲行きが怪しくなってきた。財源の確保をあいまいにしたまま、「つなぎ国債」で見切り発車する流れが強まりつつある。これで、安心できる制度が実現できるのか。子育てを社会全体で支えるという原点を再確認し、税の議論も排除せずに検討を尽くすべきだ。政府は、今後３年間を少子化対策の集中取り組み期間と位置づけ、児童手当や子育てサービスの拡充に取り組む構えだ。必要な費用は約３兆円と見込まれている。財源として、医療保険料に上乗せする新たな「支援金」が検討されてきたが、最近にわかに浮上してきたのが、社会保障分野の「歳出改革」だ。医療や介護の給付抑制、患者・利用者負担増などで、１兆円近くを捻出する考えとみられる。「支援金」の規模を抑える狙いなのだろうが、これでは、社会保障の中での予算の付け替えに過ぎない。実現可能性にも疑問符がつく。かつての小泉内閣の構造改革路線は、社会保障費を毎年２２００億円ずつ５年間削減しようとしたが、「医療崩壊」との批判を浴びて軌道修正を余儀なくされた。医療・介護分野での負担と給付の見直しはこれまでも検討されてきたが、それは高齢化と人口減の進展の下でも制度を持続させる目的だった。そこからまとまった新規財源を引き出せるかのような想定で事を進めるようでは、子ども政策に必要な新たな支え合いを真剣に考えているのか、疑わざるをえない。さらに議論をゆがめているのが、消費税を含めた新たな税負担を全て否定した岸田首相の発言だ。あくまで今後３年間に取り組む政策の財源について述べたもので、将来の増税論議まで否定していないとされるが、なぜ今だけ「封印」なのか、理解に苦しむ。防衛費増強のための増税をすでに決めてしまったので余地がないというのでは、到底理解は得られない。再考すべきだ。一方で、早くも聞こえてくるのが「つなぎ国債」を使った給付拡充の先行実施だ。今が少子化を反転させる最後の機会と言われる中で、時を置かずに政策を進める必要はあるだろう。だが、そうした手法が許されるのは、一定の期限を切って、安定財源確保の具体的道筋を明示する場合に限られる。衆議院の解散・総選挙も取りざたされる中、財源の議論を置き去りにして給付拡充だけをアピールすることは許されない。全世代で子育てを支え、所得に対して負担が逆進的にならない制度をいかに構築するのか。真剣に向き合うときだ。,2023-05-25T20:00:00.000Z,子ども政策　これで財源と言えるか
マイナンバーカードの便利さばかりを喧伝（けんでん）し、肝心の個人情報保護をおろそかにしてきたツケではないか。政府は拙速な姿勢を反省し、活用拡大のやり方を考え直すべきだ。マイナカードを使う公的サービスで、個人情報の漏洩（ろうえい）や登録ミスが次々見つかっている。自治体のコンビニ交付サービスでは、別人の住民票や戸籍、抹消済みの印鑑登録証明書が発行される事例が相次いだ。富士通の子会社などに委託したシステムの不備が原因だが、自治体側の品質管理にも甘さがあったと言わざるを得ない。カードを健康保険証として使う「マイナ保険証」でも、医療費や薬剤の情報を他人に見られた事故が確認された。健保団体が加入者の情報を別人のマイナンバーに誤ってひもづけたためだ。誤登録は、システムが本格稼働した２１年秋からの１年余りで約７千件あった。同様のミスは準備段階でも３万件以上見つかり、稼働を半年遅らせていた。それでも、厚生労働省は対処を健保任せにし、確認態勢の整備を怠った。加藤勝信厚労相が謝罪し総点検を指示したが、責任は重大だ。このほか、公金受取口座の登録でも、作業手順を誤り、別人のマイナンバーをひもづけたミスが複数見つかっている。いずれも、マイナカードの本人確認のシステム自体に問題があったわけではない。ただ、現実に情報漏れが続発し、利用者の不安を招いた。関係省庁は実態把握と再発防止を徹底し、個人情報保護委員会も指導や監督の役割を果たすべきだ。国民全体を対象にするような大規模なシステムの立ち上げや運用には、情報処理や人手の作業など、あちこちに落とし穴が潜む。ミスは起こることを前提に、その際にも情報を守れる仕組みを構築し、利用者からの訴えにも敏速に応えられる態勢をとることが不可欠だ。これまで政府は、多額のポイント付与による「アメ」と、健康保険証廃止の「ムチ」で、カード普及を強引に進めてきた。前のめりになるあまり、個人情報の厳格な管理という大前提を軽視していなかったか。虚心に省みるべきだ。政府は今国会に、マイナ保険証への一本化などを進める法案を提出している。しかし、医療や介護の現場では混乱への懸念が根強い。問題と不安の解消に努めるのが先決だ。その先の用途拡大の進め方も、改めて議論が必要だ。利用の機会が増えれば、情報漏れなどのリスクも高まる。拡大一辺倒の姿勢を改め、安心して使える環境を整えることに注力しなければならない。,2023-05-24T20:00:00.000Z,マイナカード　拙速な活用拡大反省を
今こそ深まる人道危機に歯止めをかける正念場である。この危機感を共有し、紛争当事者は停戦を守り、国際社会は恒久的な和平につなげるよう努力を尽くさねばならない。アフリカ北東部のスーダンで戦闘を続ける国軍と準軍事組織「即応支援部隊」（ＲＳＦ）が、日本時間の２３日未明から７日間の停戦に入ることで合意した。この間に、人道支援物資の搬入や公共サービスの復旧などを進めるという。仲介したサウジアラビアと米国の努力を多としたい。注目されるのは、停戦監視の仕組みが初めて盛り込まれたことだ。両国と国軍、ＲＳＦの４者による委員会が設けられた。何度も停戦で合意しながら破られてきたことを考えれば、一歩前進だ。４月１５日に武力衝突が始まってからひと月以上が経ち、市民は甚大な被害を被っている。国連によると、死者は７００人を超えた。主要な病院の３分の２以上が機能を止めた。多くの医療従事者が殺され、医薬品の不足も深刻だという。影響は周辺国にも広がり始めた。国内で避難民となった８４万人に加え、２５万人が国境を越えた。事態が改善しなければ、国外への難民は８０万人以上に達する可能性が指摘される。そもそも彼らを受け入れる国の多くが、紛争や貧困に苦しんできた。難民が殺到すれば一層の不安定化は避けられまい。東アフリカ地域は海運の動脈である紅海に面しており、混乱は世界経済にも及びかねない。かたや、日本など先進国の間では、自国民の退避が一段落してスーダンへの関心が薄れていないかが、気がかりだ。先のＧ７広島サミットは、大統領が電撃訪日したウクライナの問題に耳目が集中した。特別な首脳声明も発表された。侵略と核の脅しというゆゆしき事態に際し、毅然（きぜん）とした姿勢の表明が重要なことは論をまたない。しかし、サミットを総括する首脳コミュニケで、やはり現在進行中の紛争であるスーダン問題に触れたのはわずかな分量に過ぎない。紛争当事者を非難する文言は盛り込まれたものの、Ｇ７による具体的な関与策などは示されなかった。これでは、Ｇ７が掲げた「新興国・途上国との連帯」がかすむ。欧州の戦争と途上国の紛争に異なる物差しで対応しているのではないかと、途上国から冷めた目で見られかねない。日本は１０年近く、スーダンで平和構築や医療の充実などの生活向上を支援してきた。その努力が水泡に帰さないためにも、戦闘を終わらせ民主化の道に早く戻るよう、各国と協調した働きかけを強めてほしい。,2023-05-24T20:00:00.000Z,スーダン停戦　和平へつなげる好機に
アジア有数の自由社会を着実に発展させてきた地である。力を振りかざす大国のふるまいが憂慮される時代だからこそ、民主的な政権選択の重要性が確認される機会にしたい。来年１月に投票される台湾総統選で、主な政党の候補者が出そろった。現政権を担う民進党からは副総統の頼清徳（ライチントー）氏（６３）が立候補する。これに対し最大野党の国民党が先週、総統候補を侯友宜（ホウユーイー）・新北市長（６５）に決めた。第３勢力の台湾民衆党を率いる柯文哲（コーウェンチョー）・前台北市長（６３）も立候補を表明している。台湾は１９９６年に初めて総統の直接選挙を実施して以来、３度にわたり政権交代を混乱なく実現してきた。近年は性的少数者の権利保障への取り組みも進み、男女平等の達成度を示す「ジェンダーギャップ指数」ではアジア最上位だ。多くの国が中国への配慮から台湾を独立国家とは認めていないが、優れた民主政体として評価されるべきだろう。今回の総統選でも、環境やエネルギー分野を含め、政策をめぐる活発な論戦を期待したい。懸念されるのは、中台をめぐる軍事的緊張が高まるなかで選挙戦が行われることだ。台湾統一をめざす中国は、習近平（シーチンピン）政権になってから威嚇をさらに強めてきた。台湾の蔡英文（ツァイインウェン）政権は米国からの武器購入や自主開発兵器の導入を進めている。一方、経済関係は緊密だ。台湾の昨年の輸出額は中国と香港で約４割を占める。多くの台湾企業が中国に拠点を置く。この複雑な状況下で、民進党は中国とはできるだけ距離をとり、国民党は中国と融和的な関係を築こうとしてきた。それでも市民の多くが対中関係の「現状維持」を望んでいるため、民進党も国民党も、「独立」「統一」といった極端な方針はとってこなかった。だが、両党がわずかな違いをことさらに強調し、互いにののしり合う事態がしばしば引き起こされる。選挙戦では生産的な議論に徹してほしい。米中対立に選挙がゆがめられないかも心配だ。過去にも、選挙絡みで中国が台湾企業に働きかけたり、米国政府高官が非公式に支持政党を示唆したりと、様々な形の関与があった。最近は中国発と疑われる偽情報も流されている。米国が民進党を支持し、中国が国民党を支持する構図はより明確になっているが、民主主義を損なう介入は許されない。ポピュリズムや分断がもたらす民主体制の劣化が世界的に叫ばれて久しい。民主主義の強靱（きょうじん）さをはかる試金石として台湾総統選を注視したい。,2023-05-23T20:00:00.000Z,台湾総統選　民主的論戦　見守りたい
福島第一原発事故の被災地の復興が、新しい段階に入った。６町村の帰還困難区域の一部に設けた「復興拠点」のすべてで避難指示が解除された。残る場所についても、除染や指示解除の新制度をつくる法案が国会で審議中だ。帰還希望の実現に向け、着実に取り組みを進めなければならない。事故で放射線量が特に高くなった帰還困難区域について、政権は７年前、将来的に全域で避難指示を解除する「決意」を表明した。まず市街地などを復興拠点に定め、除染とインフラ整備を国費で進める仕組みもつくった。昨夏から解除が始まり、今月の飯舘村で一巡した。ただ、地域社会の再生は容易ではない。約３千億円の国費を投じたが、拠点内に住むのは計百数十人、住民登録者数の約１％にとどまる。多くの住民は、避難先で新たな暮らしを築いている。一方、解除から間もない地域には、買い物や医療など、生活に必要な機能が十分整っていない。これまでのやり方は、地域や当事者の実情に即していたのか。各自治体と政府は点検のうえ、より帰還に適した環境になるように改善を図るべきだ。拠点外の新制度は、帰還を望む人の自宅や周辺の道路などを個別に「特定帰還居住区域」と認定し、除染のうえで２０年代に避難を解除する。関連法案が近く成立する見通しだ。故郷に戻りたい人の願いにできるだけ応えるのは、事故を防げなかった国の責務である。３・１１から１２年たち、当事者も高齢化している。新制度でも、自治体の実施計画づくりや除染範囲の決定など、できることから速やかに進めてほしい。一方で、意向の確認については、十分時間をかけ、住民本位で進めていく必要がある。各自治体が昨年から実施した意向調査では、対象世帯の２～３割が「帰還希望」と答えた。ただ、意向の強さや想定している居住の形態・時期は様々なはずだ。「除染範囲が限定され、飛び地だらけにならないか」「当面は避難先と行き来する２地域居住も認めてほしい」といった声も出ている。行政は、住民個々の事情を丁寧に聞き取り、きめ細かい対応を心がけなければならない。判断に悩む人に「踏み絵」を迫るようなことは禁物だ。難題はその先にもある。帰還意向の人がいない「空白地帯」について、多額の費用がかかる除染や山林の扱いをどうするのか。最終的な避難指示解除の要件や時期の見通しを含め、政府には自治体や住民らと対話しながら、方向性を示していく責任がある。,2023-05-23T20:00:00.000Z,原発被災地　希望者の帰還を支えよ
日常のちょっとした気づきが実は貴重な発見だったり、みんなで調べたことが社会を動かしたりする。一般の人々が科学研究に参加する「みんなの科学」（シチズンサイエンス）が、デジタル時代に進化しつつある。■ネットで広がる裾野マンションのベランダに並べた鉢植えに、どこからか種が飛んできたのか、心当たりのない植物が生えているのを、名古屋市の会社員が見つけた。らせん状に淡いピンク色の美しい花が咲くネジバナ。開花の時期がまわりと違うのにも気づき、２０１９年にツイッターに投稿した。すると、大学教授から「１株いただけないでしょうか」と連絡が来て、鉢を提供した。半ば忘れていた今年２月になり再び連絡が来た。新種として発表するという報告だった。「みんなの科学」は外来生物の分布調査、彗星（すいせい）の探査など多岐にわたる。欧米での野鳥の調査は、百年以上の歴史を持つ。近年は、インターネットやそれを通じたツイッターなどＳＮＳ、そしてスマホの普及によって観察や記録の共有が容易になり、裾野が広がった。専門家だけでは調べ尽くせない広い範囲にも目が届き、撮影された写真や状況描写が観察記録となり、投稿をきっかけに動植物の新種が見つかる例も増えている。日本では、地域の課題解決を図る「市民科学」の形で広まった。例えば１９６０年代には静岡県での石油コンビナート誘致計画をめぐり、高校の教員や生徒らが大気汚染物質の影響を評価するため大気の流れを調べる「鯉（こい）のぼり調査」などを行った。建設は断念された。科学者ではない人による自然観察をさかのぼれば、平安時代の日記に書かれたサクラの開花の記録もある。近代的な観測がない時代でも、超新星、オーロラと思われる記述などを掘り起こすことで、気候変動や天文現象の研究に役立てられる。■将来に欠かせぬ基盤市民の科学への参加は、人々の問題意識をきっかけに進められる民主型、専門家に協力する貢献型に分けて考えることもできる。前者は、公害被害や生態系保全のように住民が地域の問題を解決しようとする。後者は研究機関や行政などが研究や課題解決のために呼びかける。ウグイスの初鳴きやタンポポの開花日などを調べて気候変化を調べる生物季節観測は、長く続けてきた気象庁が２０２１年に対象を大幅に減らした。調査の断絶に異論が広がり、国立環境研究所などが市民調査員を募って観測を続けている。４月末現在で４６都道府県４０２人が参加しており、さらに募集中だ。人文科学でも、国立歴史民俗博物館や大学などが昔の災害を調べるため、史料に書かれたくずし文字を読み取り現代語にする翻刻の協力を求めた「みんなで翻刻」プロジェクトがある。古い地震や噴火の記録は、将来の災害を予測して防災に役立てるために欠かせない。個人ができることは小さくても、多くの人が携わればデータ量が格段に増える。宗教改革や科学の発展を後押しした印刷技術発明のような情報爆発は、おおぜいの多様な考えから「集合知」を生み出す。量を質に転化させるのは、大量データで人工知能（ＡＩ）の性能を高める巨大企業の専売特許ではない。外部から技術や知識、人材を積極的に取り込んで活用する「オープンイノベーション」の重要な基盤にもなる。欧米にはシチズンサイエンス協会があり、情報共有や意見交換の場になっている。研究を進める新手法としても、社会を共に創る営みとしても重視されている。シチズンサイエンスを推進してきた日本学術会議の「若手アカデミー」は２０年、日本は海外に比べて遅れているとして四つの課題を指摘。改善策として（１）拡大のための活動（２）参加者の研究倫理を保つための基盤づくり（３）発表の場を設けるなど職業科学者と市民との橋渡しの支援（４）支援する研究資金制度の確立――の四つが必要だと提言した。■語り合う愉快さ課題解決や研究への貢献に限らず、科学に触れて得られることは、生活にもきっと役立つ。学術として通用する観察やデータ集めの方法を知ることは、科学の考え方を会得していくことでもある。例えば、客観的に調べる方法、予想と異なる都合の悪いデータも事実として受け止めること、結論を導く論理の立て方などが大切だ。根拠や筋道を確認することが習慣になれば、社会にあふれるニセ科学や偽情報から身を守り、専門家任せの物事の進め方が適正なのかを検証する力も養えるだろう。とは言っても、成果や効果ばかり考えると息が詰まる。効用は後からついてくるおまけ。何よりも、楽しくなければ、継続も拡大もしないだろう。ひとりでも仲間と一緒でも、気になることや不思議なことに目を向ける。調べたり、見つけたりしたことを人々に知らせておどろかせ、それを語り合う。きっと、愉快にちがいない。,2023-05-22T20:00:00.000Z,みんなで科学　楽しんで　自らと社会の力に
